file_num,bag_idx,bag_start_sec,bag_end_sec,label,train_duration_in_bag_sec,audio_filename,audio_duration_sec,sample_rate
5,0,0.0,60.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,1,60.0,120.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,2,120.0,180.0,1,0.4521,Ori_Recording_05.wav,1799.95,576000
5,3,180.0,240.0,1,1.0371,Ori_Recording_05.wav,1799.95,576000
5,4,240.0,300.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,5,300.0,360.0,1,0.3421,Ori_Recording_05.wav,1799.95,576000
5,6,360.0,420.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,7,420.0,480.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,8,480.0,540.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,9,540.0,600.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,10,600.0,660.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,11,660.0,720.0,1,1.1599,Ori_Recording_05.wav,1799.95,576000
5,12,720.0,780.0,1,0.8662,Ori_Recording_05.wav,1799.95,576000
5,13,780.0,840.0,1,1.2888,Ori_Recording_05.wav,1799.95,576000
5,14,840.0,900.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,15,900.0,960.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,16,960.0,1020.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,17,1020.0,1080.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,18,1080.0,1140.0,1,3.6265,Ori_Recording_05.wav,1799.95,576000
5,19,1140.0,1200.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,20,1200.0,1260.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,21,1260.0,1320.0,1,0.0495,Ori_Recording_05.wav,1799.95,576000
5,22,1320.0,1380.0,1,0.0803,Ori_Recording_05.wav,1799.95,576000
5,23,1380.0,1440.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,24,1440.0,1500.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,25,1500.0,1560.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,26,1560.0,1620.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,27,1620.0,1680.0,0,0.0,Ori_Recording_05.wav,1799.95,576000
5,28,1680.0,1740.0,1,1.4909,Ori_Recording_05.wav,1799.95,576000
